sourceDataset,year,areaName,industryMediumClassName,currencyUnitName,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption
area_industry_average_out,2025,울산,서양식,(단위 :천원),403602,403602000,17721,17721000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,서울,중식,(단위 :천원),775146,775146000,23496,23496000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,서울,일식,(단위 :천원),600859,600859000,24951,24951000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,세종,중식,(단위 :천원),0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,제주,중식,(단위 :천원),829939,829939000,22122,22122000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경남,중식,(단위 :천원),353107,353107000,11545,11545000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경북,중식,(단위 :천원),425560,425560000,13962,13962000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전남,중식,(단위 :천원),340021,340021000,11255,11255000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전북,중식,(단위 :천원),572589,572589000,12785,12785000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충남,중식,(단위 :천원),419531,419531000,11812,11812000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충북,중식,(단위 :천원),447054,447054000,13961,13961000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경북,일식,(단위 :천원),315613,315613000,11721,11721000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전남,일식,(단위 :천원),155404,155404000,7086,7086000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전북,일식,(단위 :천원),432148,432148000,15594,15594000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충남,일식,(단위 :천원),276585,276585000,13303,13303000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충북,일식,(단위 :천원),368651,368651000,13982,13982000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,강원,일식,(단위 :천원),2105689,2105689000,16509,16509000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경기,일식,(단위 :천원),467110,467110000,20225,20225000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,울산,일식,(단위 :천원),176894,176894000,13707,13707000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,대전,일식,(단위 :천원),512477,512477000,14840,14840000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,광주,일식,(단위 :천원),712941,712941000,20588,20588000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,인천,일식,(단위 :천원),856787,856787000,24713,24713000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,세종,주점,(단위 :천원),308939,308939000,14195,14195000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,제주,주점,(단위 :천원),269725,269725000,9064,9064000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충남,제과제빵,(단위 :천원),241151,241151000,16248,16248000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충북,제과제빵,(단위 :천원),308225,308225000,26441,26441000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,강원,제과제빵,(단위 :천원),296927,296927000,19998,19998000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경기,제과제빵,(단위 :천원),288193,288193000,15384,15384000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,울산,제과제빵,(단위 :천원),326268,326268000,13045,13045000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,세종,아이스크림/빙수 ,(단위 :천원),416623,416623000,26990,26990000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,제주,아이스크림/빙수 ,(단위 :천원),521249,521249000,40943,40943000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경남,아이스크림/빙수 ,(단위 :천원),277106,277106000,17797,17797000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경북,아이스크림/빙수 ,(단위 :천원),236864,236864000,15521,15521000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전남,아이스크림/빙수 ,(단위 :천원),371070,371070000,21535,21535000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전북,아이스크림/빙수 ,(단위 :천원),458589,458589000,22958,22958000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충남,아이스크림/빙수 ,(단위 :천원),459316,459316000,23570,23570000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충북,아이스크림/빙수 ,(단위 :천원),352132,352132000,19302,19302000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,강원,아이스크림/빙수 ,(단위 :천원),355838,355838000,22365,22365000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
